#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35D04
#Date Time: 2023-02-08 21:49:02.010
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 4.4 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 50 mV/div Offset: -4.28825 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.02559994549418605,4.30344428884549
-0.02559369549418605,4.298804493807283
-0.02558744549418605,4.305101358501993
-0.02558119549418605,4.302781460982888
-0.02557494549418605,4.299467321669881
-0.02556869549418605,4.306758428158496
-0.02556244549418605,4.301455805257685
-0.02555619549418605,4.300792977395083
-0.02554994549418605,4.306758428158496
-0.02554369549418605,4.301455805257685
-0.02553744549418605,4.301124391326384
-0.02553119549418605,4.306095600295892
-0.02552494549418605,4.299467321669881
-0.02551869549418605,4.302118633120287
-0.02551244549418605,4.306758428158496
-0.02550619549418605,4.298141665944678
-0.02549994549418605,4.30311287491419
-0.02549369549418605,4.305432772433293
-0.02548744549418605,4.300461563463783
-0.02548119549418605,4.30377570277679
-0.02547494549418605,4.304769944570692
-0.02546869549418605,4.298473079875983
-0.02546244549418605,4.306095600295895
-0.02545619549418605,4.302118633120287
-0.02544994549418605,4.300130149532483
-0.02544369549418605,4.304769944570692
-0.02543744549418605,4.302118633120285
-0.02543119549418605,4.299135907738581
-0.02542494549418605,4.307752669952398
-0.02541869549418605,4.300130149532483
-0.02541244549418605,4.301787219188986
-0.02540619549418605,4.306758428158493
-0.02539994549418605,4.301124391326384
-0.02539369549418605,4.301455805257685
-0.02538744549418605,4.306095600295895
-0.02538119549418605,4.299135907738581
-0.02537494549418605,4.303112874914187
-0.02536869549418605,4.306095600295895
-0.02536244549418605,4.298473079875979
-0.02535619549418605,4.30377570277679
-0.02534994549418605,4.304769944570692
-0.02534369549418605,4.300461563463785
-0.02533744549418605,4.304438530639391
-0.02533119549418605,4.30377570277679
-0.02532494549418605,4.298473079875979
-0.02531869549418605,4.306758428158496
-0.02531244549418605,4.30311287491419
-0.02530619549418605,4.299467321669881
-0.02529994549418605,4.305432772433293
-0.02529369549418605,4.302118633120287
-0.02528744549418605,4.299467321669881
-0.02528119549418605,4.307752669952395
-0.02527494549418605,4.299798735601182
-0.02526869549418605,4.302118633120287
-0.02526244549418605,4.306758428158496
-0.02525619549418605,4.301124391326384
-0.02524994549418605,4.301787219188986
-0.02524369549418605,4.306427014227196
-0.02523744549418605,4.298473079875979
-0.02523119549418605,4.30410711670809
-0.02522494549418605,4.305432772433293
-0.02521869549418605,4.298473079875983
-0.02521244549418605,4.304769944570692
-0.02520619549418605,4.304438530639391
-0.02519994549418605,4.300130149532483
-0.02519369549418605,4.305432772433293
-0.02518744549418605,4.304107116708091
-0.02518119549418605,4.299135907738581
-0.02517494549418605,4.307089842089797
-0.02516869549418605,4.302781460982888
-0.02516244549418605,4.300130149532483
-0.02515619549418605,4.306095600295892
-0.02514994549418605,4.301455805257685
-0.02514369549418605,4.300130149532483
-0.02513744549418605,4.308415497814999
-0.02513119549418605,4.299798735601182
-0.02512494549418605,4.302450047051586
-0.02511869549418605,4.306427014227196
-0.02511244549418605,4.301124391326384
-0.02510619549418605,4.302781460982888
-0.02509994549418605,4.306427014227196
-0.02509369549418605,4.298473079875983
-0.02508744549418605,4.305432772433293
-0.02508119549418605,4.304769944570692
-0.02507494549418605,4.29880449380728
-0.02506869549418605,4.304769944570692
-0.02506244549418605,4.304438530639391
-0.02505619549418605,4.299798735601182
-0.02504994549418605,4.306095600295895
-0.02504369549418605,4.302781460982888
-0.02503744549418605,4.299798735601182
-0.02503119549418605,4.307089842089797
-0.02502494549418605,4.302118633120287
-0.02501869549418605,4.300461563463783
-0.02501244549418605,4.306427014227196
-0.02500619549418605,4.300792977395083
-0.02499994549418605,4.300461563463783
-0.02499369549418605,4.308084083883699
-0.02498744549418605,4.299135907738581
-0.02498119549418605,4.302781460982888
-0.02497494549418605,4.306758428158496
-0.02496869549418605,4.301124391326384
-0.02496244549418605,4.30344428884549
-0.02495619549418605,4.305764186364594
-0.02494994549418605,4.299798735601182
-0.02494369549418605,4.305101358501993
-0.02493744549418605,4.304438530639391
-0.02493119549418605,4.299135907738584
-0.02492494549418605,4.305432772433293
-0.02491869549418605,4.30410711670809
-0.02491244549418605,4.299467321669881
-0.02490619549418605,4.307089842089797
-0.02489994549418605,4.302118633120286
-0.02489369549418605,4.300461563463783
-0.02488744549418605,4.307421256021097
-0.02488119549418605,4.302118633120287
-0.02487494549418605,4.301455805257685
-0.02486869549418605,4.306427014227193
-0.02486244549418605,4.300792977395083
-0.02485619549418605,4.301455805257685
-0.02484994549418605,4.308084083883699
-0.02484369549418605,4.299135907738581
-0.02483744549418605,4.303444288845491
-0.02483119549418605,4.306427014227196
-0.02482494549418605,4.301124391326384
-0.02481869549418605,4.30377570277679
-0.02481244549418605,4.306427014227196
-0.02480619549418605,4.298804493807284
-0.02479994549418605,4.306427014227196
-0.02479369549418605,4.30410711670809
-0.02478744549418605,4.299135907738581
-0.02478119549418605,4.305764186364594
-0.02477494549418605,4.303444288845488
-0.02476869549418605,4.299467321669881
-0.02476244549418605,4.307752669952398
-0.02475619549418605,4.302118633120287
-0.02474994549418605,4.301787219188986
-0.02474369549418605,4.307421256021095
-0.02473744549418605,4.302450047051587
-0.02473119549418605,4.301455805257685
-0.02472494549418605,4.307089842089797
-0.02471869549418605,4.300461563463783
-0.02471244549418605,4.30245004705159
