#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35D04
#Date Time: 2023-02-22 20:00:56.525
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 5.65734 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 50 mV/div Offset: -5.69535 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: -4.4325 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.02489936797752809,5.606402715647431,4.412074194274926
-0.02489311797752809,5.606402715647431,4.411741362255851
-0.02488686797752809,5.60607130171613,4.411408530236777
-0.02488061797752809,5.606402715647431,4.412074194274926
-0.02487436797752809,5.606402715647431,4.412074194274926
-0.02486811797752809,5.60607130171613,4.411075698217703
-0.02486186797752809,5.60607130171613,4.411075698217703
-0.02485561797752809,5.60607130171613,4.411408530236777
-0.02484936797752809,5.60573988778483,4.411075698217703
-0.02484311797752809,5.60607130171613,4.412074194274926
-0.02483686797752809,5.60607130171613,4.410410034179555
-0.02483061797752809,5.60607130171613,4.411741362255851
-0.02482436797752809,5.60607130171613,4.411741362255851
-0.02481811797752809,5.60607130171613,4.411075698217703
-0.02481186797752809,5.60607130171613,4.411408530236777
-0.02480561797752809,5.60607130171613,4.411741362255851
-0.02479936797752809,5.60607130171613,4.411408530236777
-0.02479311797752809,5.60607130171613,4.412074194274926
-0.02478686797752809,5.60573988778483,4.410742866198628
-0.02478061797752809,5.606402715647431,4.412074194274926
-0.02477436797752809,5.60607130171613,4.411408530236777
-0.02476811797752809,5.60607130171613,4.410742866198628
-0.02476186797752809,5.60607130171613,4.411075698217703
-0.02475561797752809,5.60607130171613,4.412074194274926
-0.02474936797752809,5.60607130171613,4.411075698217703
-0.02474311797752809,5.60607130171613,4.411408530236777
-0.02473686797752809,5.60607130171613,4.411408530236777
-0.02473061797752809,5.60607130171613,4.411408530236777
-0.02472436797752809,5.606402715647431,4.411741362255851
-0.02471811797752809,5.60607130171613,4.410742866198628
-0.02471186797752809,5.60607130171613,4.411075698217704
-0.02470561797752809,5.60607130171613,4.412074194274926
-0.02469936797752809,5.60607130171613,4.411075698217703
-0.02469311797752809,5.60607130171613,4.410742866198628
-0.02468686797752809,5.606402715647431,4.411741362255851
-0.02468061797752809,5.60607130171613,4.411408530236777
-0.02467436797752809,5.60607130171613,4.411741362255851
-0.02466811797752809,5.60607130171613,4.411408530236777
-0.02466186797752809,5.60607130171613,4.411075698217703
-0.02465561797752809,5.606402715647431,4.411741362255851
-0.02464936797752809,5.60607130171613,4.411408530236777
-0.02464311797752809,5.60607130171613,4.411075698217703
-0.02463686797752809,5.60607130171613,4.411408530236777
-0.02463061797752809,5.60607130171613,4.412074194274926
-0.02462436797752809,5.60607130171613,4.411741362255851
-0.02461811797752809,5.60573988778483,4.411075698217702
-0.02461186797752809,5.605408473853529,4.408413042065108
-0.02460561797752809,5.60573988778483,4.409411538122331
-0.02459936797752809,5.606402715647431,4.412407026294
-0.02459311797752809,5.60607130171613,4.412739858313074
-0.02458686797752809,5.606402715647431,4.413072690332148
-0.02458061797752809,5.606402715647431,4.413405522351222
-0.02457436797752809,5.60607130171613,4.411075698217703
-0.02456811797752809,5.60573988778483,4.411408530236777
-0.02456186797752809,5.606734129578732,4.41407118638937
-0.02455561797752809,5.605739887784831,4.411075698217704
-0.02454936797752809,5.60607130171613,4.411075698217703
-0.02454311797752809,5.60607130171613,4.410742866198628
-0.02453686797752809,5.605077059922229,4.406748881969738
-0.02453061797752809,5.60607130171613,4.41007720216048
-0.02452436797752809,5.606734129578732,4.414404018408443
-0.02451811797752809,5.60607130171613,4.411075698217703
-0.02451186797752809,5.606734129578732,4.414736850427519
-0.02450561797752809,5.60607130171613,4.412407026294
-0.02449936797752809,5.60573988778483,4.410410034179554
-0.02449311797752809,5.606734129578731,4.41340552235122
-0.02448686797752809,5.60607130171613,4.412074194274926
-0.02448061797752809,5.60573988778483,4.409744370141405
-0.02447436797752809,5.606402715647431,4.412074194274926
-0.02446811797752809,5.60607130171613,4.410742866198628
-0.02446186797752809,5.60573988778483,4.41007720216048
-0.02445561797752809,5.60607130171613,4.411408530236777
-0.02444936797752809,5.60607130171613,4.411741362255851
-0.02444311797752809,5.60607130171613,4.412074194274926
-0.02443686797752809,5.60607130171613,4.411741362255851
-0.02443061797752809,5.60573988778483,4.411075698217703
-0.02442436797752809,5.60607130171613,4.410742866198628
-0.02441811797752809,5.60607130171613,4.411741362255851
-0.02441186797752809,5.60573988778483,4.411075698217703
-0.02440561797752809,5.60573988778483,4.411075698217703
-0.02439936797752809,5.60573988778483,4.410410034179554
-0.02439311797752809,5.60607130171613,4.411741362255851
-0.02438686797752809,5.60573988778483,4.411408530236777
-0.02438061797752809,5.60573988778483,4.410742866198628
-0.02437436797752809,5.60607130171613,4.411741362255851
-0.02436811797752809,5.60573988778483,4.411408530236777
-0.02436186797752809,5.60607130171613,4.411741362255851
-0.02435561797752809,5.60573988778483,4.410742866198628
-0.02434936797752809,5.60607130171613,4.411075698217703
-0.02434311797752809,5.60573988778483,4.411075698217703
-0.02433686797752809,5.60607130171613,4.411408530236777
-0.02433061797752809,5.60573988778483,4.410410034179554
-0.02432436797752809,5.60607130171613,4.411408530236777
-0.02431811797752809,5.60573988778483,4.410742866198628
-0.02431186797752809,5.606402715647431,4.412074194274926
-0.02430561797752809,5.60607130171613,4.412074194274926
-0.02429936797752809,5.60573988778483,4.411075698217703
-0.02429311797752809,5.60607130171613,4.411741362255851
-0.02428686797752809,5.606734129578732,4.41407118638937
-0.02428061797752809,5.606402715647431,4.413072690332148
-0.02427436797752809,5.60573988778483,4.412407026294
-0.02426811797752809,5.605408473853529,4.409078706103257
-0.02426186797752809,5.605408473853529,4.408745874084183
-0.02425561797752809,5.60607130171613,4.412407026294
-0.02424936797752809,5.60607130171613,4.412739858313074
-0.02424311797752809,5.605408473853529,4.409744370141405
-0.02423686797752809,5.605408473853529,4.409411538122331
-0.02423061797752809,5.605408473853529,4.409744370141405
-0.02422436797752809,5.606402715647431,4.412739858313074
-0.02421811797752809,5.60607130171613,4.412739858313074
-0.02421186797752809,5.60573988778483,4.411408530236777
-0.02420561797752809,5.60573988778483,4.410410034179554
-0.02419936797752809,5.60573988778483,4.411075698217703
-0.02419311797752809,5.60573988778483,4.411075698217703
-0.02418686797752809,5.60607130171613,4.412074194274926
-0.02418061797752809,5.60573988778483,4.410742866198628
-0.02417436797752809,5.60573988778483,4.411075698217703
-0.02416811797752809,5.60573988778483,4.411075698217703
-0.02416186797752809,5.60573988778483,4.411075698217703
-0.02415561797752809,5.60607130171613,4.411741362255851
-0.02414936797752809,5.60607130171613,4.411741362255851
-0.02414311797752809,5.60607130171613,4.411075698217703
-0.02413686797752809,5.60573988778483,4.411075698217703
-0.02413061797752809,5.60573988778483,4.411408530236777
-0.02412436797752809,5.60607130171613,4.411075698217703
-0.02411811797752809,5.60607130171613,4.411741362255851
-0.02411186797752809,5.60573988778483,4.410742866198629
-0.02410561797752809,5.606402715647431,4.412407026294
-0.02409936797752809,5.60573988778483,4.411408530236777
-0.02409311797752809,5.60607130171613,4.411408530236777
-0.02408686797752809,5.60607130171613,4.411408530236777
-0.02408061797752809,5.60573988778483,4.412074194274925
-0.02407436797752809,5.60607130171613,4.411075698217703
-0.02406811797752809,5.60607130171613,4.411741362255851
-0.02406186797752809,5.60607130171613,4.411408530236777
-0.02405561797752809,5.60607130171613,4.411741362255851
-0.02404936797752809,5.60607130171613,4.412074194274925
-0.02404311797752809,5.60573988778483,4.411075698217703
-0.02403686797752809,5.60607130171613,4.412074194274926
-0.02403061797752809,5.60573988778483,4.411075698217703
-0.02402436797752809,5.60607130171613,4.411408530236777
-0.02401811797752809,5.605408473853529,4.409744370141405
-0.02401186797752809,5.605408473853529,4.408745874084183
-0.02400561797752809,5.605077059922229,4.409078706103257
-0.02399936797752809,5.604745645990928,4.404751889855292
-0.02399311797752809,5.608059785303935,4.418398002637336
-0.02398686797752809,5.605739887784831,4.41140853023678
-0.02398061797752809,5.607396957441333,4.416733842541965
-0.02397436797752809,5.606402715647431,4.415735346484742
-0.02396811797752809,5.60573988778483,4.410742866198628
-0.02396186797752809,5.606402715647431,4.41407118638937
-0.02395561797752809,5.606402715647431,4.413405522351221
-0.02394936797752809,5.60573988778483,4.410742866198628
-0.02394311797752809,5.60607130171613,4.411741362255851
-0.02393686797752809,5.60607130171613,4.411741362255851
-0.02393061797752809,5.60573988778483,4.41007720216048
-0.02392436797752809,5.606402715647431,4.411741362255851
-0.02391811797752809,5.60607130171613,4.411741362255851
-0.02391186797752809,5.60573988778483,4.410742866198628
-0.02390561797752809,5.606402715647431,4.412074194274926
-0.02389936797752809,5.60573988778483,4.410410034179554
-0.02389311797752809,5.60607130171613,4.410742866198628
-0.02388686797752809,5.60607130171613,4.411075698217703
-0.02388061797752809,5.60607130171613,4.411408530236777
-0.02387436797752809,5.60607130171613,4.411075698217703
-0.02386811797752809,5.60607130171613,4.411408530236777
-0.02386186797752809,5.60607130171613,4.411408530236777
-0.02385561797752809,5.60607130171613,4.411408530236777
-0.02384936797752809,5.60607130171613,4.411408530236777
-0.02384311797752809,5.606402715647431,4.412074194274926
-0.02383686797752809,5.60607130171613,4.411408530236777
-0.02383061797752809,5.60607130171613,4.411408530236777
-0.02382436797752809,5.60607130171613,4.411408530236777
-0.02381811797752809,5.60607130171613,4.411408530236777
-0.02381186797752809,5.60607130171613,4.410742866198628
-0.02380561797752809,5.60607130171613,4.411408530236777
-0.02379936797752809,5.60607130171613,4.410742866198628
-0.02379311797752809,5.60607130171613,4.411741362255851
-0.02378686797752809,5.605077059922229,4.408413042065108
-0.02378061797752809,5.604414232059627,4.402754897740846
-0.02377436797752809,5.607728371372634,4.416401010522891
-0.02376811797752809,5.605739887784831,4.411741362255853
-0.02376186797752809,5.607065543510033,4.415735346484742
-0.02375561797752809,5.606734129578732,4.415069682446593
-0.02374936797752809,5.605408473853529,4.41007720216048
-0.02374311797752809,5.606734129578732,4.414736850427519
-0.02373686797752809,5.605739887784831,4.410410034179556
-0.02373061797752809,5.60573988778483,4.409078706103257
-0.02372436797752809,5.607728371372634,4.419063666675484
-0.02371811797752809,5.60573988778483,4.410742866198628
-0.02371186797752809,5.606402715647431,4.412074194274926
-0.02370561797752809,5.606734129578732,4.41573534648474
-0.02369936797752809,5.605408473853529,4.409411538122331
-0.02369311797752809,5.60573988778483,4.409411538122331
-0.02368686797752809,5.60607130171613,4.411408530236777
-0.02368061797752809,5.603751404197026,4.401756401683624
-0.02367436797752809,5.605077059922228,4.405417553893439
-0.02366811797752809,5.608059785303935,4.418730834656411
-0.02366186797752809,5.605077059922229,4.40774737802696
-0.02365561797752809,5.607065543510033,4.414404018408445
-0.02364936797752809,5.606734129578732,4.415735346484742
-0.02364311797752809,5.60607130171613,4.412407026294002
-0.02363686797752809,5.606734129578732,4.415402514465668
-0.02363061797752809,5.606402715647431,4.413738354370296
-0.02362436797752809,5.60607130171613,4.413405522351222
-0.02361811797752809,5.60573988778483,4.411741362255851
-0.02361186797752809,5.604745645990929,4.407081713988814
-0.02360561797752809,5.603751404197026,4.40142356966455
-0.02359936797752809,5.607065543510033,4.413405522351222
-0.02359311797752809,5.606402715647431,4.413738354370296
-0.02358686797752809,5.60573988778483,4.410742866198628
-0.02358061797752809,5.607065543510032,4.416733842541962
-0.02357436797752809,5.60573988778483,4.410410034179554
-0.02356811797752809,5.60573988778483,4.410410034179554
-0.02356186797752809,5.606734129578732,4.413738354370296
-0.02355561797752809,5.606734129578732,4.414404018408445
-0.02354936797752809,5.606402715647431,4.414404018408445
-0.02354311797752809,5.605408473853529,4.41007720216048
-0.02353686797752809,5.605077059922229,4.406748881969738
-0.02353061797752809,5.60607130171613,4.410410034179554
-0.02352436797752809,5.60607130171613,4.412074194274926
-0.02351811797752809,5.605408473853529,4.409411538122332
-0.02351186797752809,5.605408473853529,4.408413042065108
-0.02350561797752809,5.60607130171613,4.410742866198628
-0.02349936797752809,5.60607130171613,4.411075698217703
-0.02349311797752809,5.60607130171613,4.411741362255851
-0.02348686797752809,5.606402715647431,4.412739858313073
-0.02348061797752809,5.60607130171613,4.412407026294
-0.02347436797752809,5.605408473853529,4.408745874084183
-0.02346811797752809,5.60607130171613,4.41007720216048
-0.02346186797752809,5.606402715647431,4.412407026294
-0.02345561797752809,5.606402715647431,4.412739858313074
-0.02344936797752809,5.605408473853529,4.409411538122331
-0.02344311797752809,5.60573988778483,4.409744370141405
-0.02343686797752809,5.606402715647431,4.411741362255851
-0.02343061797752809,5.606402715647431,4.41407118638937
-0.02342436797752809,5.60607130171613,4.412739858313074
-0.02341811797752809,5.60607130171613,4.412074194274926
-0.02341186797752809,5.60607130171613,4.410410034179554
-0.02340561797752809,5.60607130171613,4.411741362255851
-0.02339936797752809,5.60607130171613,4.411408530236777
-0.02339311797752809,5.60607130171613,4.411741362255851
-0.02338686797752809,5.60607130171613,4.411075698217703
-0.02338061797752809,5.60607130171613,4.411741362255851
-0.02337436797752809,5.60607130171613,4.411741362255851
-0.02336811797752809,5.60607130171613,4.411408530236777
-0.02336186797752809,5.606402715647431,4.412074194274926
-0.02335561797752809,5.60607130171613,4.41174136225585
-0.02334936797752809,5.60573988778483,4.41007720216048
-0.02334311797752809,5.604414232059627,4.404419057836217
-0.02333686797752809,5.607065543510033,4.414736850427519
-0.02333061797752809,5.606734129578732,4.416068178503816
-0.02332436797752809,5.60573988778483,4.411075698217704
-0.02331811797752809,5.606402715647431,4.413738354370296
-0.02331186797752809,5.60607130171613,4.411408530236777
-0.02330561797752809,5.60573988778483,4.410742866198628
-0.02329936797752809,5.60607130171613,4.411075698217703
-0.02329311797752809,5.605077059922229,4.405750385912519
-0.02328686797752809,5.607396957441333,4.416068178503816
-0.02328061797752809,5.606734129578732,4.415069682446593
-0.02327436797752809,5.60607130171613,4.411408530236777
-0.02326811797752809,5.60607130171613,4.412074194274926
-0.02326186797752809,5.60573988778483,4.411075698217702
-0.02325561797752809,5.60573988778483,4.41007720216048
-0.02324936797752809,5.606402715647431,4.413405522351222
-0.02324311797752809,5.606402715647431,4.413405522351222
-0.02323686797752809,5.605408473853529,4.41007720216048
-0.02323061797752809,5.60573988778483,4.41007720216048
-0.02322436797752809,5.60573988778483,4.41007720216048
-0.02321811797752809,5.60607130171613,4.410742866198628
-0.02321186797752809,5.606402715647431,4.412074194274926
-0.02320561797752809,5.60607130171613,4.410742866198628
-0.02319936797752809,5.60573988778483,4.410077202160481
-0.02319311797752809,5.60607130171613,4.411075698217703
-0.02318686797752809,5.60607130171613,4.412074194274926
-0.02318061797752809,5.606402715647431,4.412739858313074
-0.02317436797752809,5.606402715647431,4.412407026294
-0.02316811797752809,5.60573988778483,4.411075698217702
-0.02316186797752809,5.60573988778483,4.41007720216048
-0.02315561797752809,5.606402715647431,4.411741362255851
-0.02314936797752809,5.60607130171613,4.411408530236777
-0.02314311797752809,5.60607130171613,4.411741362255851
-0.02313686797752809,5.60573988778483,4.410410034179555
-0.02313061797752809,5.60607130171613,4.411741362255851
-0.02312436797752809,5.606402715647431,4.412074194274926
-0.02311811797752809,5.60607130171613,4.412074194274926
-0.02311186797752809,5.60607130171613,4.411741362255851
-0.02310561797752809,5.60607130171613,4.411741362255851
-0.02309936797752809,5.606402715647431,4.411741362255851
-0.02309311797752809,5.60607130171613,4.411075698217703
-0.02308686797752809,5.606402715647431,4.412407026294
-0.02308061797752809,5.605408473853529,4.409078706103257
-0.02307436797752809,5.60540847385353,4.40674888196974
-0.02306811797752809,5.606734129578732,4.412739858313074
-0.02306186797752809,5.60573988778483,4.409411538122331
-0.02305561797752809,5.608059785303935,4.418065170618262
-0.02304936797752809,5.606734129578732,4.416068178503816
-0.02304311797752809,5.60607130171613,4.411075698217705
-0.02303686797752809,5.606734129578732,4.413405522351222
-0.02303061797752809,5.60573988778483,4.410410034179554
-0.02302436797752809,5.605408473853529,4.406416049950663
-0.02301811797752809,5.607065543510033,4.413405522351222
-0.02301186797752809,5.606734129578732,4.412739858313074
-0.02300561797752809,5.606402715647431,4.413072690332148
-0.02299936797752809,5.607065543510033,4.415735346484742
-0.02299311797752809,5.60607130171613,4.411408530236777
-0.02298686797752809,5.60607130171613,4.41007720216048
-0.02298061797752809,5.606402715647431,4.412407026293999
-0.02297436797752809,5.60607130171613,4.410742866198628
-0.02296811797752809,5.60607130171613,4.410410034179554
-0.02296186797752809,5.60573988778483,4.410410034179554
-0.02295561797752809,5.604414232059627,4.40541755389344
-0.02294936797752809,5.605739887784829,4.40774737802696
-0.02294311797752809,5.606734129578732,4.413405522351222
-0.02293686797752809,5.60607130171613,4.411075698217703
-0.02293061797752809,5.607065543510033,4.415735346484742
-0.02292436797752809,5.60607130171613,4.411408530236777
-0.02291811797752809,5.606402715647431,4.413072690332148
-0.02291186797752809,5.60607130171613,4.412074194274926
-0.02290561797752809,5.604745645990928,4.40541755389344
-0.02289936797752809,5.607396957441333,4.415069682446593
-0.02289311797752809,5.607065543510033,4.416068178503816
-0.02288686797752809,5.605739887784831,4.410742866198631
-0.02288061797752809,5.606402715647431,4.412407026294
-0.02287436797752809,5.60607130171613,4.412074194274926
-0.02286811797752809,5.605408473853529,4.408745874084183
-0.02286186797752809,5.606402715647431,4.412074194274926
-0.02285561797752809,5.606734129578732,4.413072690332148
-0.02284936797752809,5.60573988778483,4.410742866198628
-0.02284311797752809,5.60607130171613,4.411075698217703
-0.02283686797752809,5.60607130171613,4.410410034179554
-0.02283061797752809,5.60573988778483,4.409078706103257
-0.02282436797752809,5.60607130171613,4.410742866198627
-0.02281811797752809,5.60607130171613,4.411741362255851
-0.02281186797752809,5.606402715647431,4.412074194274926
-0.02280561797752809,5.60607130171613,4.411741362255851
-0.02279936797752809,5.60607130171613,4.411075698217703
-0.02279311797752809,5.60607130171613,4.411408530236777
-0.02278686797752809,5.606402715647431,4.411741362255851
-0.02278061797752809,5.60607130171613,4.411408530236777
-0.02277436797752809,5.606402715647431,4.411075698217703
-0.02276811797752809,5.60607130171613,4.411741362255851
-0.02276186797752809,5.60607130171613,4.411075698217703
-0.02275561797752809,5.60607130171613,4.411075698217703
-0.02274936797752809,5.606402715647431,4.411408530236777
-0.02274311797752809,5.60607130171613,4.411408530236777
-0.02273686797752809,5.606402715647431,4.411741362255851
-0.02273061797752809,5.60607130171613,4.411075698217703
-0.02272436797752809,5.60607130171613,4.410742866198628
-0.02271811797752809,5.606402715647431,4.411408530236777
-0.02271186797752809,5.606402715647431,4.413072690332148
-0.02270561797752809,5.60573988778483,4.410410034179554
-0.02269936797752809,5.606402715647431,4.41174136225585
-0.02269311797752809,5.606402715647431,4.412074194274926
-0.02268686797752809,5.60607130171613,4.410410034179554
-0.02268061797752809,5.606402715647431,4.411741362255851
-0.02267436797752809,5.60607130171613,4.411075698217703
-0.02266811797752809,5.606402715647431,4.412074194274926
-0.02266186797752809,5.60607130171613,4.411075698217703
-0.02265561797752809,5.60607130171613,4.411408530236777
-0.02264936797752809,5.60607130171613,4.411408530236777
-0.02264311797752809,5.60607130171613,4.410742866198628
-0.02263686797752809,5.606402715647431,4.412407026294
-0.02263061797752809,5.60607130171613,4.411408530236777
-0.02262436797752809,5.60573988778483,4.41007720216048
-0.02261811797752809,5.606734129578732,4.413072690332148
-0.02261186797752809,5.60607130171613,4.410410034179554
-0.02260561797752809,5.606402715647431,4.410410034179554
-0.02259936797752809,5.60573988778483,4.410077202160481
-0.02259311797752809,5.606402715647431,4.412074194274926
-0.02258686797752809,5.606402715647431,4.411408530236777
-0.02258061797752809,5.60607130171613,4.409744370141405
-0.02257436797752809,5.60607130171613,4.409078706103257
-0.02256811797752809,5.606071301716131,4.410077202160481
-0.02256186797752809,5.607065543510033,4.41407118638937
-0.02255561797752809,5.607065543510033,4.415402514465668
-0.02254936797752809,5.606402715647431,4.412739858313074
-0.02254311797752809,5.60607130171613,4.412407026294
-0.02253686797752809,5.607065543510032,4.414404018408443
-0.02253061797752809,5.60573988778483,4.410410034179554
-0.02252436797752809,5.60573988778483,4.409078706103257
-0.02251811797752809,5.606402715647431,4.411741362255851
-0.02251186797752809,5.606734129578732,4.413738354370296
-0.02250561797752809,5.606402715647431,4.411408530236777
-0.02249936797752809,5.60607130171613,4.411075698217703
-0.02249311797752809,5.60573988778483,4.410410034179554
-0.02248686797752809,5.60573988778483,4.409744370141405
-0.02248061797752809,5.60573988778483,4.409744370141405
-0.02247436797752809,5.605739887784831,4.409744370141406
-0.02246811797752809,5.606734129578732,4.412074194274926
-0.02246186797752809,5.606734129578732,4.414404018408445
-0.02245561797752809,5.60607130171613,4.410410034179554
-0.02244936797752809,5.606402715647431,4.411741362255851
-0.02244311797752809,5.606402715647431,4.41174136225585
-0.02243686797752809,5.60573988778483,4.409744370141405
